id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
210,210,"""

Others
Expamples
Mexico against Axis - Contributed Escuadrón 201, Pacific 
Argentina against Axis - Contributed Nothing - in terms of personnel.  

Rebuttal
Quote """"We use the term ‘Grand Alliance’ or ‘Allies’ to describe an activated military alliance in WW1 that included Japan and Italy, and again use the term ‘Allies’ to describe on group in WW2 that does NOT include Japan and Italy. Not a big deal, except of course you can tell the ‘anti-Japanese’ wikipedia sites here because they do not mention Japan as a member of the ‘Allies’ despite it being and undisputed historical fact by English and Japanese historians. how I see it used in Asian history books""""

WHAT ARE YOU TALKING ABOUT? Italy did change sides in WWII and a co-belligerent state supporting the allies established but the RSI was also set up a state in the North, however Japan was NEVER part of the allies in World War II! As for JAPANESE historians and history books – haven’t you heard about Japanese history textbook controversies .  

In WWI, Brazil declared war on Germany in 1917, however there was never any formal alliance signed between Brazil and the Entente, the Triple entente wasn’t even a formal alliance, but an agreement – there was a unity agreement, however that stated that they would not seek a separate peace with Germany. Britain only declared war on Germany after it invaded Belgium and the United States declared war on Germany and Austria Hungary in 1917 yet not on Bulgaria and the Ottoman Empire. They are called allies because they were ‘’united for a common purpose’’ - the defeat of Germany and or of the Central Powers as a whole, American industrial strength in terms of munitions and armaments also bolstered the British, French and other allies.   
In WWII, the ALLIES were overall fighting a common enemy at one point in time, and had a common purpose. SOME countries declared war yet did not send personnel to fight but assisted in the the allies in economic or other forms(severing relations etc.).       

Allies amd Axis
The Allies were those countries that joined together in an association against Germany then later Italy and Japan and those countries/movements associated with them(the Axis). In the beginning – Britain and it’s Commonwealth/Empire, France etc. and later countries that joined them against these powers including the US and Soviet Union and exiled governments. There were tensions between the powers especially Roosevelt - De Gaulle and Churchill/Roosevelt – Stalin, however there was mutual co-operation in the form of lend lease and other agreements. On January 1 1942 all of the belligerents signed a document called the Declaration by United Nations - the parties pledged to uphold the Atlantic Charter, to employ all their resources in the war against the Axis powers, and that none of the signatory nations would seek to negotiate a separate peace with Germany/Japan and the other member of the Axis.
Not all of the countries delcared war on all of the members of the Axis immediately or some not at all – eg.Brazil only declaring war on Japan on 6/61945. Some countries like only declared war on Japan because they entered to late in the war like Chile, other countries like the Norway and Poland declared war on Japan yet they did not contribute forces against Japan. 

A Global War
""""All I am saying is that if we want to portray that period of history accurately, that in the same way we do not include the Finnish Winter War nor the ongoing Chinese Civil War as part of what we call ww2, that we should record there being 2 separate wars: one in the ‘West’(Europe, Mediterranean) and one in the ‘East’(Pacific and East Asia), and therefore 2 separate groups of friends and foes, 2 separate formations of ‘Allies’. Then we also appear more moral historically.""""

""""What I am saying was that the war in Europe and the war in Asia were 2 separate wars. 2 separate groups of alliances. 2 separate military alliances we deliberately, or just simply irresponsibly, confuse by using the same title ‘Allies’ or ‘Grand Alliances’. Once we admit they were 2 separate wars, then it all makes more sense and make us look all the more moral.""""

""""So even today, we use the same title of an alliance to refer to 2 different wars at the very same time, in this case, right next to eachother even. But if you tell a Canadian, German or Hollander etc that they are members of the same ‘coalition’ at war in Iraq, they will take great offense at your ignorance.""""

''""""I can’t help but wonder if my student is right, and the reason western historian go along with inaccurately using the dangerously over-generalised","""

Others
Expamples
Mexico against Axis - Contributed Escuadrón 201, Pacific 
Argentina against Axis - Contributed Nothing - in terms of personnel.  

Rebuttal
Quote """"We use the term ‘Grand Alliance’ or ‘Allies’ to describe an activated military alliance in WW1 that included Japan and Italy, and again use the term ‘Allies’ to describe on group in WW2 that does NOT include Japan and Italy. Not a big deal, except of course you can tell the ‘anti-Japanese’ wikipedia sites here because they do not mention Japan as a member of the ‘Allies’ despite it being and undisputed historical fact by English and Japanese historians. how I see it used in Asian history books""""

WHAT ARE YOU TALKING ABOUT? Italy did change sides in WWII and a co-belligerent state supporting the allies established but the RSI was also set up a state in the North, however Japan was NEVER part of the allies in World War II! As for JAPANESE historians and history books – haven’t you heard about Japanese history textbook controversies .  

In WWI, Brazil declared war on Germany in 1917, however there was never any formal alliance signed between Brazil and the Entente, the Triple entente wasn’t even a formal alliance, but an agreement – there was a unity agreement, however that stated that they would not seek a separate peace with Germany. Britain only declared war on Germany after it invaded Belgium and the United States declared war on Germany and Austria Hungary in 1917 yet not on Bulgaria and the Ottoman Empire. They are called allies because they were ‘’united for a common purpose’’ - the defeat of Germany and or of the Central Powers as a whole, American industrial strength in terms of munitions and armaments also bolstered the British, French and other allies.   
In WWII, the ALLIES were overall fighting a common enemy at one point in time, and had a common purpose. SOME countries declared war yet did not send personnel to fight but assisted in the the allies in economic or other forms(severing relations etc.).       

Allies amd Axis
The Allies were those countries that joined together in an association against Germany then later Italy and Japan and those countries/movements associated with them(the Axis). In the beginning – Britain and it’s Commonwealth/Empire, France etc. and later countries that joined them against these powers including the US and Soviet Union and exiled governments. There were tensions between the powers especially Roosevelt - De Gaulle and Churchill/Roosevelt – Stalin, however there was mutual co-operation in the form of lend lease and other agreements. On January 1 1942 all of the belligerents signed a document called the Declaration by United Nations - the parties pledged to uphold the Atlantic Charter, to employ all their resources in the war against the Axis powers, and that none of the signatory nations would seek to negotiate a separate peace with Germany/Japan and the other member of the Axis.
Not all of the countries delcared war on all of the members of the Axis immediately or some not at all – eg.Brazil only declaring war on Japan on 6/61945. Some countries like only declared war on Japan because they entered to late in the war like Chile, other countries like the Norway and Poland declared war on Japan yet they did not contribute forces against Japan. 

A Global War
""""All I am saying is that if we want to portray that period of history accurately, that in the same way we do not include the Finnish Winter War nor the ongoing Chinese Civil War as part of what we call ww2, that we should record there being 2 separate wars: one in the ‘West’(Europe, Mediterranean) and one in the ‘East’(Pacific and East Asia), and therefore 2 separate groups of friends and foes, 2 separate formations of ‘Allies’. Then we also appear more moral historically.""""

""""What I am saying was that the war in Europe and the war in Asia were 2 separate wars. 2 separate groups of alliances. 2 separate military alliances we deliberately, or just simply irresponsibly, confuse by using the same title ‘Allies’ or ‘Grand Alliances’. Once we admit they were 2 separate wars, then it all makes more sense and make us look all the more moral.""""

""""So even today, we use the same title of an alliance to refer to 2 different wars at the very same time, in this case, right next to eachother even. But if you tell a Canadian, German or Hollander etc that they are members of the same ‘coalition’ at war in Iraq, they will take great offense at your ignorance.""""

''""""I can’t help but wonder if my student is right, and the reason western historian go along with inaccurately using the dangerously over-generalised",personal,0,0,0.0,1.0,0,A,0,0,0,0,0,0,0,0,0
211,211,"Buck Winston  

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Motherfucker

Ugh","Buck Winston  

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Motherfucker

Ugh",sexual,1,2,0.7874,0.8626,0,A,0,0,0,0,0,0,2,0,1
212,212,"HIS INFERNAL MAJESTY rock alternative????? 

alternative rock??????????(like a placebo,radiohead,30stm)... To the ignorant people who put this genre: Do you even know what Alternative Rock is??? How can you label HIM as Alternative Rock??? The latest album might have some elements of it, but HIM is NOT an Alternative Rock band... They have Gothic Rock elements, Metal elements, Glam Rock elements and much more...they are love metal","HIS INFERNAL MAJESTY rock alternative????? 

alternative rock??????????(like a placebo,radiohead,30stm)... To the ignorant people who put this genre: Do you even know what Alternative Rock is??? How can you label HIM as Alternative Rock??? The latest album might have some elements of it, but HIM is NOT an Alternative Rock band... They have Gothic Rock elements, Metal elements, Glam Rock elements and much more...they are love metal",news_info,1,0,0.001,0.801,0,A,0,0,0,0,0,0,0,1,1
213,213,Please refrain from making personal attacks or you may be blocked from editing. -,Please refrain from making personal attacks or you may be blocked from editing. -,personal,0,0,0.0046,0.9954,0,B,0,0,0,0,0,0,0,0,0
214,214,"""==FDA approval==
This is an American issue. Wikipedia is global in scope. Thus in the medical uses section we describe the conditions for which medications have evidence and thus are used which may not be the same as FDA approval.  (talk · contribs · email) (if I write on your page reply on mine) ""","""==FDA approval==
This is an American issue. Wikipedia is global in scope. Thus in the medical uses section we describe the conditions for which medications have evidence and thus are used which may not be the same as FDA approval.  (talk · contribs · email) (if I write on your page reply on mine) """,general,0,0,0.0,1.0,1,A,0,0,0,0,0,0,0,0,0
215,215,"Ycchh! 

Who added that awful synthesized voice file at the bottom? It sounds... well, it has synthesized voices, shouldn't that be enough? We should get rid of it.","Ycchh! 

Who added that awful synthesized voice file at the bottom? It sounds... well, it has synthesized voices, shouldn't that be enough? We should get rid of it.",news_info,0,0,0.0,1.0,2,A,0,19,4,2,0,1,0,0,0
216,216,"DAMNIT, not much to vandalize here so I won't even bother.","DAMNIT, not much to vandalize here so I won't even bother.",general,1,0,0.3504,0.8496,0,B,0,0,0,0,0,0,0,1,1
217,217,"""

Speedy deletion of Phantom penis
 A tag has been placed on Phantom penis, requesting that it be speedily deleted from Wikipedia. This has been done under section G1 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.  (Talk) (Contribs)  ""","""

Speedy deletion of Phantom penis
 A tag has been placed on Phantom penis, requesting that it be speedily deleted from Wikipedia. This has been done under section G1 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.  (Talk) (Contribs)  """,sexual,0,0,0.0807,0.9193,0,B,0,0,0,0,0,0,0,0,0
218,218,"THE RETURN 
hello, Fan-1967. you may not remember me. but i remember you. ive spent countless nights in my cell, thinking of you, thinking of this moment.
you did not know me under this alias. you may remember me as WOOMOOBS57. but that was then. ive spent two years in the slammer since then. i blame you. i hate you. you're a cunt. 
this is now. i am back, and i am ready to take my revenge.
because of you, you motherfucker motherfuck, my movie, factory: the musical never made it. i was ruined. i went under. i did some things no man should ever do; for example casual animal masturbation and fucking your mum in the A HOLE. shes tubby, like you. CHUB DOWN CHUBBY MCGHEE. i was punished for my crimes. now im going to punish you.
I WILL END YOU.
did ya miss me. i missed you. i want to kiss you. alot

WANK THE DOG, WANK THE DOG. PULL ON A MARRIGOLD AND WANK THE DOG. HE MAY NOT BE A PEDIGREE. (DO DO DO DEEEEEEEEE) BUT HE'S ALWAYS GOT ENOUGH WHITE WEE WEE.

FOR ME

i love you. i want to touch you. but you broke my heart when you ate out Nawliwiki or whatever the poo his name is.
we will ruin wikipedia, mark my words you kid toucher.","THE RETURN 
hello, Fan-1967. you may not remember me. but i remember you. ive spent countless nights in my cell, thinking of you, thinking of this moment.
you did not know me under this alias. you may remember me as WOOMOOBS57. but that was then. ive spent two years in the slammer since then. i blame you. i hate you. you're a cunt. 
this is now. i am back, and i am ready to take my revenge.
because of you, you motherfucker motherfuck, my movie, factory: the musical never made it. i was ruined. i went under. i did some things no man should ever do; for example casual animal masturbation and fucking your mum in the A HOLE. shes tubby, like you. CHUB DOWN CHUBBY MCGHEE. i was punished for my crimes. now im going to punish you.
I WILL END YOU.
did ya miss me. i missed you. i want to kiss you. alot

WANK THE DOG, WANK THE DOG. PULL ON A MARRIGOLD AND WANK THE DOG. HE MAY NOT BE A PEDIGREE. (DO DO DO DEEEEEEEEE) BUT HE'S ALWAYS GOT ENOUGH WHITE WEE WEE.

FOR ME

i love you. i want to touch you. but you broke my heart when you ate out Nawliwiki or whatever the poo his name is.
we will ruin wikipedia, mark my words you kid toucher.",sexual,1,0,0.4006,0.7994,0,A,0,20,9,3,0,1,0,1,1
219,219,"Indeed, the decision should be taken on grounds of notability (I've yet to be convinced the subject is notable). The creation of it as a rebuttal is clearly wrong, but there is no need to delete it on those grounds.","Indeed, the decision should be taken on grounds of notability (I've yet to be convinced the subject is notable). The creation of it as a rebuttal is clearly wrong, but there is no need to delete it on those grounds.",general,0,0,0.0,1.0,0,B,0,25,2,0,0,0,0,0,0
